february27,0.1867233226563446,0.2734445485991845
february8,0.1863110783610808,0.2892631114218172
february3,0.1821846376508017,0.2854287669668871
february18,0.1642080333193521,0.2592466401730306
february4,0.200653180643388,0.2780711763415192
february19,0.1467968378465827,0.2886063903575343
february17,0.1782848439990222,0.2653789043757448
february23,0.1615421607622207,0.2812495778036037
february11,0.1978580212925947,0.2917008871337119
february2,0.189966169924685,0.2818802999373799
february22,0.1690789969066425,0.2543702209733394
february5,0.1747418160845506,0.2871063567064078
february24,0.1737353855271508,0.2615829082223613
february10,0.1772405196950361,0.2732772371961842
february6,0.1995459991124347,0.2712830835638142
february7,0.1886466000689149,0.2735949736917554
february16,0.1742722156082364,0.2849866089277049
february1,0.1897568980061539,0.2742934110791169
february25,0.1505745447096295,0.2708744366469139
february14,0.2379173384554013,0.2985958019158087
february28,0.196240815768864,0.2707986371804765
february9,0.1702934697968767,0.2795244744348176
february12,0.1630383310264509,0.2607068860349725
february21,0.1836466910830441,0.2848593991890802
february13,0.1762376041875462,0.2876224965471903
february15,0.1722693131052867,0.2709140191987856
february26,0.1854290806767597,0.264081491738685
february20,0.1818782981162394,0.2903465866652901
january16,0.1408047461578865,0.2697436569618278
january11,0.1271324471333333,0.2701183026243075
january17,0.1350906366113124,0.2632888421958614
january7,0.1235929637365404,0.2516785053405164
january5,0.1275832106002707,0.2529218055378566
january28,0.1466578141226933,0.2755149191634983
january4,0.1214267205863875,0.2556816229416279
january2,0.1312564935674437,0.2684293537558472
january3,0.1227415103377616,0.2408175718755651
january29,0.1692785746085969,0.2795900686249277
january12,0.1116598466154975,0.2568293948477827
january15,0.1110530386947708,0.2670652591034128
january19,0.1367619585322085,0.2528942852982256
january20,0.1123411176683144,0.24650937265623
january23,0.1292907400111594,0.2772152117979798
january30,0.2059388829073339,0.2942674539582474
january24,0.1123763142800483,0.2566333220797638
january25,0.1283212375127292,0.2669964250246618
january8,0.1432353678720624,0.2659775423350015
january22,0.1407729677351644,0.2732548356697868
january18,0.1459415663340144,0.2611223598608649
january27,0.1288861337098406,0.2481344660492544
january21,0.132679028664735,0.2610075604399127
january26,0.1079898864012387,0.2479642190101634
january14,0.1230385802433801,0.2441726528545095
january31,0.1845201497421892,0.3080295559189728
january6,0.1220490215753218,0.2540511303066443
january1,0.2074684434762468,0.2481086334917598
january9,0.1222640128454281,0.2776693743888485
january10,0.1022281438779976,0.2463404459229293
january13,0.1041935516639764,0.2636471294547925
march17,0.1866195592349084,0.2710932714058193
march20,0.203161362315678,0.2775732617474363
march3,0.1431313591025393,0.2381573596598871
march25,0.1988740441725932,0.2847505536182491
march8,0.187584566164168,0.2655143896908363
march15,0.1727172302970113,0.2716794857728943
march29,0.1553482355571679,0.255783277870973
march10,0.1745882608918152,0.2695175745642498
march6,0.1896061153322328,0.267430511833214
march27,0.1836173274927716,0.2805034596961759
march23,0.1571656337321684,0.279275233097586
march9,0.182491286673398,0.2640697395202436
march18,0.1611458448545908,0.2816295442818831
march16,0.1829519126791024,0.2793501626191833
march4,0.1819691782249461,0.2776633006082628
march26,0.1661603026628704,0.2709931126728678
march28,0.1975704083303174,0.2784957879265849
march7,0.176208941259286,0.2769980816588687
march13,0.1970123420750876,0.2743582167210798
march1,0.1929120441654637,0.2576825752915677
march14,0.2010931997483336,0.2807637107666667
march11,0.1605542136495058,0.2745185613561064
march2,0.1752548217790941,0.2698602999355459
march21,0.1950948020682355,0.2763059202591543
march24,0.1602509841384332,0.2819736838507716
march5,0.1948057649255385,0.2946703708716656
march22,0.1852125544635633,0.2711755940500294
march19,0.1997330219098255,0.2753771472130418
march12,0.1822346871033992,0.2707547572004934
november26,0.1806376540486108,0.3026893718751604
november29,0.1155672619997396,0.2733637522315501
november20,0.1168754367540754,0.2634221237148029
november15,0.1313225786221993,0.2654413062383492
november21,0.128885100176234,0.2549414070943142
november13,0.1260101640195786,0.2612581504957024
november14,0.1302695560261263,0.2657436992324864
november12,0.1270889942510493,0.2356122405998451
november25,0.1220827328527097,0.2823183658503674
november6,0.1238978827705609,0.251844493171637
november7,0.1167963973292689,0.2627782155915585
november1,0.1469808566674452,0.2632034489287234
november10,0.1373193536659827,0.2590746578023826
november16,0.1298974770404948,0.2794066861825351
november22,0.1187999312889643,0.2520176255410307
november24,0.1443467935624948,0.2568253328007295
november23,0.1362337549627465,0.2524499075100358
november2,0.1255961142477984,0.2521489834325389
november9,0.1305224521973307,0.2734287592937324
november11,0.1264013214722999,0.2580559242564241
november5,0.1265643443752305,0.2614673256559327
november17,0.1247734490977273,0.2604413782827964
november4,0.1208085200718015,0.2376069069279313
november18,0.116285530725544,0.2494544430281914
november19,0.1248283829115488,0.2592984166008148
november3,0.119813721127757,0.2395323738663034
november30,0.1258869912756498,0.256919026156501
november28,0.145191708929336,0.2753911272059392
