june15,0.14376356341056387,0.2437626736941451
june7,0.13302726395177303,0.2553362844355887
june10,0.1452774488223248,0.2317318350484404
june27,0.12206422687495676,0.2538541596971208
june29,0.1451756487708341,0.24031714349600983
june21,0.16359771283544963,0.2634575034561819
june24,0.1464520521591569,0.24441786446690345
june2,0.10803554152861507,0.24009095574767983
june4,0.11310820003144588,0.2355321711305961
june23,0.15097318711291755,0.253807735962407
june12,0.13352152930878144,0.24938599733659209
june3,0.1154094241803689,0.24860609921576607
june26,0.1517311781157875,0.23938850370803463
june5,0.1309226898995772,0.24817428267507763
june30,0.13398760467489385,0.24435108190894045
june19,0.15404850665334593,0.24974262628636956
june28,0.1406310310552711,0.24061024364497385
june25,0.14225785590276904,0.25436307498005767
june8,0.1303943028036982,0.23584592700396878
june20,0.15548532231703013,0.25654961733456816
june11,0.12622798558726142,0.22356950139605877
june6,0.13129649631558082,0.25618678612732115
june17,0.14218196827579493,0.2344864324086155
june9,0.12831048006941637,0.2394132642307523
june14,0.14532372019501053,0.247099608352455
june22,0.14547888363330455,0.24357309314504522
june13,0.1393784575779549,0.24791438252920256
june16,0.13730232994584604,0.24465646496912177
june1,0.1270366556874276,0.2384759256779443
june18,0.13729636303627749,0.2445078516042412
